distance,elapsed_time,highest_elevation,lowest_elevation,moving_time,total_elevation_gain
25662.7,3973,244.8,179.4,3857,40.0
12209.6,1999,216.2,176.0,1983,53.0
12239.1,1732,209.6,169.4,1690,18.0
27877.5,4860,233.6,149.0,4860,158.0
24998.2,3721,203.8,137.8,3647,47.0
27829.9,5133,237.0,149.6,5133,164.0
25593.4,4120,192.6,128.2,4040,45.0
203283.0,34633,605.2,126.8,28519,1710.0
17111.2,2786,209.0,158.6,2030,42.0
15023.4,1852,235.8,206.8,1832,37.0
25392.1,3175,261.0,198.4,3175,58.0
27822.9,4600,220.8,134.0,4600,160.0
26202.3,4034,178.4,114.0,3838,43.0
30608.8,5604,211.0,127.0,4993,169.0
25680.3,3965,195.2,127.8,3923,39.0
28108.6,5252,271.6,185.4,5252,158.0
26041.6,3723,202.0,140.6,3723,44.0
27811.1,4768,200.6,115.2,4768,155.0
25041.6,3862,160.4,96.2,3775,46.0
28056.0,5079,208.4,122.2,4749,160.0
25002.5,3914,185.2,120.0,3849,44.0
27961.3,5246,235.6,152.8,4712,157.0
25040.7,3860,226.2,159.6,3765,40.0
10411.3,7667,131.8,122.4,3482,6.0
122528.0,27668,242.6,119.8,16819,665.0
126217.0,22293,916.2,161.0,17497,306.0
127216.0,29512,1651.0,553.4,19135,1591.0
106272.0,24726,1271.8,843.4,14737,905.0
4221.3,884,1190.4,1153.2,780,39.0
110566.0,23935,1746.0,0.0,18423,1694.0
27659.5,5293,252.6,167.6,4923,156.0
25891.5,3799,247.8,181.2,3772,38.0
27776.9,4647,291.4,205.6,4647,153.0
25586.7,3859,235.6,177.2,3733,42.0
17425.6,2059,221.4,0.0,2059,118.0
27770.7,4714,240.2,157.0,4714,151.0
25875.6,3799,213.4,151.6,3763,49.0
27698.7,4993,242.4,158.0,4993,152.0
27569.2,4041,206.2,149.4,3994,51.0
27825.8,5402,223.6,137.6,5402,161.0
25295.3,3900,182.0,121.6,3763,52.0
27760.9,4808,209.2,123.0,4808,152.0
24963.0,3532,176.2,111.8,3532,47.0
22468.7,2602,205.8,148.2,2602,160.0
25507.7,2638,218.4,147.8,2600,189.0
22726.4,3689,204.4,145.4,3060,157.0
15279.0,1737,208.4,178.2,1717,101.0
27788.5,4877,216.0,135.8,4877,150.0
25096.2,3887,204.6,0.0,3651,43.0
27915.8,5499,234.4,153.2,4953,148.0
25037.0,3886,191.8,128.4,3818,44.0
13639.4,1558,227.2,196.2,1558,91.0
15847.8,7223,208.0,0.0,3239,17.0
70676.4,23647,477.0,122.4,18491,1183.0
29879.0,4734,242.8,0.0,4655,182.0
25100.4,4032,222.0,157.0,3992,49.0
27748.5,4885,272.4,188.8,4885,157.0
24995.9,3985,257.0,191.4,3939,45.0
27762.8,5503,272.0,190.2,5503,156.0
24974.1,3853,257.0,191.4,3817,61.0
164343.0,30722,738.2,0.0,22895,1587.0
96936.0,17731,409.4,135.4,12915,639.0
34136.6,6938,210.4,145.8,5469,119.0
24880.7,3636,211.2,149.8,3571,40.0
27763.7,4880,317.4,231.0,4880,153.0
25050.3,3791,278.0,212.0,3712,42.0
27804.0,4861,308.0,209.0,4861,188.0
25041.2,3646,239.4,177.6,3544,50.0
29452.2,5123,256.6,156.2,5003,188.0
24896.0,3518,187.4,129.8,3496,48.0
48490.5,6084,209.4,121.0,5827,145.0
15729.6,1975,116.4,110.8,1753,2.0
15632.4,1492,115.8,110.4,1444,4.0
9850.5,4537,119.6,106.2,1547,20.0
6876.3,1225,205.6,193.6,992,17.0
30851.9,5883,257.0,176.4,5684,176.0
25036.4,3903,243.8,175.6,3752,42.0
29113.6,5938,292.2,0.0,5917,181.0
25037.3,3899,243.2,178.0,3899,45.0
191136.0,33113,566.6,152.4,27295,1604.0
28246.0,5760,474.0,264.8,5333,475.0
49389.6,5801,344.6,137.4,5801,397.0
39895.6,11186,236.0,115.8,7285,228.0
66939.5,9057,335.4,116.4,8443,291.0
29426.7,5475,242.8,145.0,5413,180.0
25124.4,3894,184.2,117.4,3778,47.0
27798.1,4489,247.0,148.8,4489,186.0
25015.9,3648,244.4,176.8,3609,41.0
28911.3,4993,277.8,196.6,4993,153.0
25039.2,3737,224.0,159.6,3707,43.0
27832.3,4448,273.8,174.8,4404,179.0
25232.2,3962,226.2,160.2,3744,48.0
205882.0,30393,283.2,87.4,26879,472.0
27689.2,4400,175.2,87.6,4283,151.0
25115.9,3953,134.6,66.8,3644,45.0
10903.5,1848,118.4,0.0,1718,51.0
10985.0,1804,96.6,59.2,1564,14.0
27776.9,4364,128.6,0.0,4334,155.0
25002.2,3933,110.2,39.8,3817,50.0
151664.0,27268,229.0,103.6,22137,919.0
14851.0,2519,229.4,200.4,2519,41.0
25007.0,4626,273.8,207.6,4583,99.0
24968.2,3997,239.4,178.4,3943,45.0
25024.1,3909,174.4,110.0,3909,93.0
24970.1,4284,194.6,122.6,4284,50.0
24913.8,4060,251.4,192.4,3973,92.0
24979.8,3966,265.4,198.8,3966,41.0
25019.7,5062,260.6,197.0,4997,105.0
25017.8,4030,250.2,186.4,3982,41.0
170421.0,29458,345.0,140.0,24480,751.0
23445.3,2693,386.4,245.8,2693,163.0
24984.6,4390,272.0,213.2,4324,97.0
24981.9,3944,309.6,241.2,3874,47.0
24966.8,4480,271.8,0.0,4480,103.0
24964.7,4152,246.0,180.8,4012,52.0
24945.7,4007,243.6,178.4,4007,98.0
24981.5,4128,243.2,175.8,4100,49.0
24965.6,3880,285.8,221.0,3829,53.0
25259.2,4171,226.8,160.6,4046,101.0
24972.0,3837,150.6,83.6,3837,51.0
25019.4,3979,171.0,108.4,3945,106.0
24969.1,3918,189.2,113.4,3871,46.0
25015.4,4128,248.8,189.8,4052,98.0
25004.7,4492,289.6,216.0,4451,54.0
98287.5,14419,273.2,175.2,12701,228.0
27873.1,4863,286.6,202.2,4586,167.0
24977.7,3724,273.2,204.4,3659,43.0
26318.7,4215,306.0,244.8,4111,96.0
24984.6,3912,318.8,249.0,3854,46.0
27441.0,6153,375.0,297.4,5107,166.0
24972.2,3610,352.4,294.4,3457,54.0
100572.0,19625,427.2,241.0,15197,931.0
13859.3,2081,276.6,261.4,1779,31.0
25010.9,3844,246.6,185.0,3766,88.0
42852.0,14027,217.5,134.9,7708,182.6
22293.0,6361,252.8,176.7,4892,175.9
40199.8,10097,347.6,160.9,8716,375.1
65323.3,16157,468.7,181.3,13241,864.0
100576.0,22427,318.2,108.7,18592,783.2
31473.4,8349,394.6,181.4,6161,500.0
21461.1,3850,277.6,181.8,3618,158.0
12522.2,2503,300.3,181.8,2031,56.4
20499.5,4707,206.7,172.4,4459,90.7
32179.6,6342,285.8,181.3,5693,217.3
22889.5,5242,245.5,181.0,4043,96.2
44700.0,9551,191.4,127.0,7377,120.9
49639.7,17648,461.8,150.6,14632,1213.6
6595.9,3757,198.9,176.7,1096,34.3
62121.9,17262,417.6,141.0,11131,681.1
48003.9,9565,285.4,178.2,8973,306.4
53075.0,11342,191.6,126.7,9170,122.6
147850.0,31968,313.6,140.9,25871,916.2
100222.0,20327,285.9,147.0,17363,663.3
108082.0,22743,309.2,140.9,19233,933.4
127274.0,27295,321.8,99.6,20375,882.2
59890.1,25145,461.7,142.1,15820,1133.9
23042.4,4535,351.5,181.0,4326,271.5
70093.4,15561,199.0,109.0,11293,196.5
33422.5,7073,200.2,130.0,5465,110.6
96612.8,19912,231.1,119.8,17616,378.2
56203.2,15682,191.5,124.8,9704,142.7
95226.0,28743,198.9,104.5,16539,247.9
55695.2,13925,323.7,127.0,10036,322.4
36896.7,8112,167.7,126.7,6389,121.9
16761.8,4352,191.4,136.0,2654,0.0
51302.1,18972,343.2,141.0,8380,313.1
49627.3,10766,194.0,103.0,9208,160.5
53862.8,13224,116.7,103.0,11540,11.2
106506.0,23288,217.4,103.0,20480,285.7
51287.9,10906,193.8,103.0,8206,62.3
21498.7,5060,372.3,145.1,4954,504.9
55450.9,16601,193.8,126.8,8873,132.7
67109.3,15828,394.7,135.0,12786,571.0
79408.0,18977,392.8,128.1,13824,661.5
3202.2,1088,193.9,176.1,786,14.7
64889.0,15030,307.3,126.8,10976,352.3
59294.3,13551,198.9,126.3,9832,175.9
87925.8,17963,309.5,140.9,15454,696.2
80955.1,17333,280.4,140.9,13716,357.2
93556.6,18945,283.2,125.5,16180,554.7
85770.6,19193,350.9,127.0,14674,435.3
32488.9,6619,198.7,140.9,5305,80.5
35825.7,6638,199.0,140.9,5657,102.8
53087.6,10485,198.7,126.8,8260,155.1
125207.0,31575,321.7,101.8,24905,722.9
20221.6,6138,371.2,181.9,4901,324.0
9395.3,2401,211.1,181.4,1601,78.9
29628.7,6243,245.5,167.1,4839,161.3
26874.7,7346,217.4,151.0,4934,192.7
48012.0,17682,469.2,95.1,10129,70.8
5146.5,2139,469.2,126.6,2047,354.2
82735.0,20506,373.3,134.9,16041,1009.5
26610.6,6184,222.0,155.5,4953,190.9
28581.2,6597,217.6,141.0,4716,155.2
37475.6,8576,285.6,181.0,6698,258.0
100654.0,21512,309.5,105.4,17503,621.5
37047.3,10877,414.4,181.9,8943,541.2
38845.9,14436,412.0,181.8,9732,555.2
33419.0,13197,413.9,181.8,6927,356.8
35566.6,12312,412.3,182.2,7881,439.6
60864.8,14148,217.6,126.7,11345,297.4
41642.4,8458,267.8,144.1,7622,402.2
28539.6,6518,217.4,151.1,5437,217.1
21732.4,3909,321.5,130.4,3738,219.3
98574.4,16126,117.9,104.2,14370,32.8
30568.9,11552,315.5,181.9,6764,349.1
35258.9,7897,217.3,137.6,6328,230.6
44390.7,12724,217.3,128.0,7490,238.7
27750.0,10304,346.5,181.2,7267,301.9
13762.3,4531,116.8,101.1,3056,10.5
53781.1,11444,209.8,102.3,9350,125.8
28546.2,8145,406.9,180.0,5533,346.0
6446.2,3460,198.9,180.0,2503,10.9
29098.0,14871,217.2,149.0,8179,180.2
10376.4,4251,252.5,181.5,2800,114.2
59950.0,26452,462.6,140.3,19330,1257.2
32086.8,9128,412.1,189.1,8261,468.8
57132.3,13116,217.4,126.8,9330,268.6
32043.3,7980,217.6,143.8,5710,222.6
30484.7,12422,394.0,180.4,7913,402.1
8231.6,1807,377.8,181.4,1554,35.7
19049.9,6844,417.9,245.2,5108,428.7
19489.2,7503,323.8,181.4,5314,176.5
42506.9,9356,129.5,102.0,7921,81.6
13038.1,2680,112.4,102.1,2361,0.0
53070.7,11101,309.4,105.9,10084,565.2
57595.1,24623,209.9,102.3,15452,192.4
43622.2,10603,193.9,106.1,9027,70.7
67611.5,18816,217.5,123.3,13592,314.5
9227.0,6777,390.8,189.9,2824,111.2
25910.7,24782,137.7,95.5,9868,139.4
71819.5,31608,313.4,126.3,18338,484.3
64936.3,28400,257.4,133.4,14567,402.2
17893.0,7777,224.3,172.4,4273,67.9
62886.2,27287,276.5,155.7,15503,432.8
47003.5,32835,269.4,147.6,12467,651.6
20307.8,12244,288.8,108.3,5030,224.3
8584.6,1862,217.4,178.0,1771,79.4
18390.8,5181,217.5,147.9,4582,98.3
42109.6,24428,462.6,177.8,12694,724.7
17889.0,6169,228.7,177.1,5148,186.8
56883.9,29286,469.0,182.0,16924,772.8
37318.7,22333,407.0,181.0,9924,585.6
23297.9,8681,324.8,181.1,6699,212.2
37497.7,23200,557.1,126.4,13934,569.3
31273.7,21121,488.3,266.3,12900,796.4
42509.6,18056,311.2,181.1,13109,341.8
12034.0,4991,213.8,181.1,3366,61.8
8604.3,4851,201.1,178.2,2874,16.0
33421.8,19693,392.8,180.4,10903,397.6
60190.0,31599,371.5,136.1,17220,514.9
11436.7,3882,218.9,181.8,2836,109.8
41475.1,24729,405.5,139.1,13829,604.6
23807.3,9999,324.1,181.0,6912,224.1
32308.0,7205,286.1,181.0,6516,211.5
31499.3,12009,245.5,180.5,8696,206.7
6969.8,4025,214.3,185.3,2747,21.8
64321.9,28237,217.2,124.4,15298,222.5
51862.5,25721,378.2,170.0,11858,330.4
52453.4,24449,465.1,184.0,14945,670.4
52812.1,30796,453.4,145.0,18144,559.4
40239.4,26859,437.5,181.0,14878,590.9
18889.5,7896,252.5,181.0,5776,158.0
34670.5,11709,330.4,181.8,8177,290.7
11989.2,4052,228.5,184.6,3051,85.9
14898.7,6768,219.1,181.3,4621,136.0
38050.9,23910,447.3,189.1,14566,780.0
16713.2,10768,325.7,193.4,5016,150.5
17692.9,7132,300.7,181.9,5935,141.4
46159.6,28417,453.2,145.1,16697,643.3
37376.8,21882,423.0,191.0,12022,553.0
7978.5,3646,226.4,190.3,2736,38.2
22062.7,10693,343.0,185.5,7316,211.7
53057.1,29701,323.7,150.6,17226,584.9
46771.0,20886,468.8,183.3,13176,631.4
24418.4,15279,165.2,105.3,7426,138.1
35138.0,28639,418.5,181.1,11702,539.9
13100.8,7067,221.1,180.2,3898,70.9
44447.8,20506,412.1,181.0,15247,692.2
24388.3,12955,323.6,181.7,7772,234.3
8877.4,5211,211.7,182.0,2948,70.1
32857.8,21296,413.6,184.2,10776,384.8
20311.2,7243,210.2,167.0,5320,90.2
12328.0,1946,191.4,145.1,1812,57.6
12539.4,1778,191.4,145.0,1668,11.3
12364.1,2121,191.4,145.0,2044,57.6
12344.9,1725,191.6,145.0,1663,11.4
12345.6,1999,191.3,145.0,1822,57.6
12357.3,1895,191.4,145.0,1793,11.4
12365.0,2056,191.4,145.0,1889,57.7
12313.8,1729,191.3,145.0,1623,11.4
12336.8,1870,196.8,133.7,1719,159.4
12322.7,1983,196.7,146.5,1810,123.9
12351.8,2033,190.9,127.3,1869,165.5
12315.4,1869,195.4,147.8,1738,123.4
12356.0,2087,199.7,144.7,1887,193.3
12344.0,1715,199.4,148.2,1648,110.1
18218.5,3020,192.3,119.7,2777,259.4
12338.9,1766,194.5,150.6,1659,126.0
42632.7,9915,204.2,118.0,6449,563.4
12368.6,2085,192.6,120.3,1834,185.4
12316.7,1744,200.8,146.1,1678,130.3
15945.1,3394,190.6,125.4,2402,206.2
12462.4,1900,221.7,145.1,1761,170.1
12400.8,2063,191.3,145.1,1929,57.4
12300.5,2033,191.3,145.0,1773,11.4
12595.1,2290,191.2,145.0,2196,57.6
12304.8,1876,191.3,145.0,1750,11.3
12360.9,2141,191.4,145.0,1913,57.5
12314.9,1865,191.3,145.0,1759,11.4
12560.6,4720,191.4,145.0,2122,57.5
12319.5,1909,192.1,145.0,1783,11.4
12340.8,2178,195.9,148.1,2034,192.6
12309.9,1808,213.9,148.2,1735,129.7
12314.3,2061,196.9,142.2,1871,173.5
12314.5,1860,201.7,147.8,1738,131.1
12333.9,1867,195.5,146.4,1721,121.1
13740.6,2354,191.4,145.1,2124,57.6
12348.6,1908,191.2,145.0,1787,11.4
12351.0,2058,191.4,145.0,1892,57.5
12347.5,1744,193.3,145.0,1641,11.3
12346.1,2028,191.3,145.0,1883,57.5
12338.4,1786,192.5,145.0,1766,11.3
12431.9,1903,191.3,145.0,1816,57.5
12345.1,1727,191.6,145.0,1727,11.3
12368.1,1888,191.4,145.0,1816,57.6
12580.5,2351,191.3,145.0,1921,11.4
12419.4,1837,191.4,145.1,1784,57.5
12348.4,1702,191.5,145.0,1676,11.4
10781.5,2051,199.1,180.5,1910,47.7
10087.6,1668,210.1,176.6,1533,76.5
10563.9,1841,182.1,141.6,1816,147.2
12333.7,1752,193.2,135.2,1752,122.2
12354.1,2043,198.7,137.0,1914,189.7
12328.8,1909,194.1,141.0,1791,102.7
12333.8,1964,187.7,137.7,1802,177.9
12310.9,1877,191.3,141.8,1790,146.7
11950.2,2785,213.6,173.9,2294,232.7
69778.2,14770,423.1,180.9,13806,1215.7
65565.4,12854,423.3,180.9,11977,906.4
10489.9,1700,199.5,180.5,1653,37.2
12349.0,2180,191.4,145.0,2050,57.5
12347.3,1862,191.2,145.0,1790,11.3
12341.8,1962,191.3,145.0,1802,57.5
12326.8,1840,191.4,145.0,1821,11.3
12399.0,1964,191.5,145.0,1876,57.7
12336.8,1961,191.3,145.0,1860,11.4
15402.1,2711,217.5,140.9,2573,124.8
12378.8,1916,191.6,145.0,1857,11.4
15419.5,2866,217.6,141.0,2740,124.7
12315.6,1789,191.5,145.0,1676,11.4
62208.7,12898,481.3,180.9,11316,853.4
12320.9,1914,191.3,145.0,1835,57.6
12373.7,2046,191.6,145.0,1772,11.3
12654.8,2807,192.4,145.0,2151,58.5
12336.8,1750,191.0,145.0,1705,11.4
15395.5,2820,217.6,140.9,2748,126.6
12363.8,1871,191.1,145.0,1821,11.4
15975.1,2800,217.5,140.9,2740,125.8
12323.3,1803,192.1,145.0,1784,11.4
15447.1,2807,217.5,141.0,2703,123.5
15469.9,2493,217.4,140.9,2467,96.0
11017.4,1646,225.0,175.9,1631,189.5
10620.2,1737,219.7,171.9,1679,249.1
12401.5,2219,187.5,137.7,2020,170.0
12355.5,1811,200.4,151.4,1776,142.8
12325.7,1962,191.6,145.0,1850,57.8
12310.4,1839,191.9,145.0,1761,11.4
12339.2,2061,191.3,145.0,1939,57.5
12319.0,1935,191.7,145.0,1856,11.4
12309.3,2085,191.4,145.0,1975,57.7
12369.8,2186,191.3,145.0,1983,11.5
12355.9,2005,191.4,145.0,1878,57.6
12334.0,1774,191.5,145.0,1671,11.3
70022.3,12778,191.7,106.3,10710,168.9
41544.3,9586,248.6,167.0,8308,257.7
12302.4,1853,191.3,145.1,1776,57.5
12318.8,2237,191.4,145.0,2103,57.6
12999.1,3459,191.5,145.0,2489,11.4
12339.8,1987,191.4,145.0,1930,57.6
12309.9,1972,191.5,145.0,1912,11.4
12402.3,1763,191.3,145.0,1638,57.5
12490.5,2301,191.5,145.0,1979,11.4
12078.3,3818,196.5,176.6,2828,29.8
12481.1,2160,191.4,145.0,2037,57.6
12337.3,1883,191.2,145.0,1812,11.4
10601.1,1806,210.1,173.1,1748,59.1
10243.7,1611,199.8,180.5,1590,65.9
15372.7,2566,198.9,145.0,2483,79.2
12326.4,1899,191.3,145.0,1806,11.3
12487.4,2108,191.4,145.0,2007,57.8
13445.3,2319,191.4,143.8,2048,0.0
10987.7,1986,200.7,149.8,1920,151.5
16103.8,2797,248.9,139.1,2713,317.6
11069.7,1908,199.9,141.6,1845,168.9
17975.8,3428,252.9,136.6,3097,363.5
12409.0,2086,191.4,145.0,1988,57.7
12362.4,1888,191.4,145.0,1833,11.4
88782.6,20320,309.9,140.9,18252,1804.6
10468.9,1744,202.9,176.4,1679,61.3
12397.9,2010,191.4,145.0,1965,57.6
12374.8,1947,191.3,145.0,1846,11.4
12402.2,2020,191.4,145.0,1997,57.8
12613.3,1883,191.4,145.0,1843,11.3
12381.0,1906,191.4,145.0,1883,57.7
12820.1,1942,191.2,145.0,1889,11.3
12060.5,1916,191.4,145.0,1885,57.7
12501.4,2179,190.6,145.0,2068,11.3
12362.2,2030,191.4,145.0,1900,57.6
12322.1,1766,191.3,145.0,1747,11.3
14369.9,2287,191.4,140.9,2253,50.4
12406.6,1987,191.5,145.0,1964,57.7
12362.3,1856,191.4,145.0,1810,11.3
15468.0,2989,217.5,140.9,2989,124.6
12337.4,1933,191.4,145.0,1821,11.2
15590.5,3019,217.5,141.0,2935,125.4
12428.7,1965,191.6,145.0,1843,11.3
15461.8,2941,217.5,141.0,2578,124.7
15566.7,2559,217.4,140.9,2539,98.8
15453.8,2743,217.5,141.0,2662,125.0
15523.5,2666,217.5,140.9,2647,98.8
15130.9,2826,217.4,141.0,2734,125.4
12685.7,1974,191.5,145.0,1946,11.4
10197.8,1718,198.5,176.4,1625,34.2
14742.0,2595,217.5,140.9,2532,124.4
14870.2,2353,217.5,140.9,2338,84.4
14753.9,2687,217.5,141.0,2665,125.4
14848.7,2571,217.3,140.9,2525,84.5
30319.0,6123,252.0,158.2,5637,365.0
14749.2,2740,217.5,140.9,2611,125.1
14885.3,2569,217.5,140.9,2526,84.2
14775.0,2639,217.5,141.0,2601,123.9
14992.7,2834,217.5,140.9,2690,85.6
14782.3,2520,217.5,140.9,2520,123.7
12072.2,1886,191.3,145.7,1733,11.3
49163.5,9820,228.0,154.1,8803,333.0
51214.3,10282,322.5,181.3,9309,525.2
48516.4,12529,217.4,126.2,7787,236.6
36760.1,8289,285.6,182.3,6385,262.2
71816.9,11867,228.0,118.0,11227,238.7
33241.2,6286,285.6,181.3,5540,228.3
11164.2,1971,210.1,174.3,1953,57.2
78716.1,28606,462.3,142.0,21772,1424.4
10129.8,2402,205.2,180.4,1802,37.0
40271.0,10267,419.5,181.3,9165,596.4
40616.3,7698,417.9,180.0,7028,628.5
10733.0,2222,211.4,180.4,1844,69.9
61742.7,20544,191.4,105.1,13680,111.2
14873.1,2798,217.5,141.0,2657,123.5
14851.0,2421,217.5,140.9,2402,86.1
14735.1,2791,217.5,141.0,2720,124.2
14891.2,2541,217.4,140.9,2487,86.8
14756.0,2578,217.5,140.9,2487,124.1
14842.6,2428,217.5,140.9,2388,85.6
10811.0,2603,206.8,180.5,1848,33.8
14727.9,2609,217.5,141.0,2478,123.5
15054.2,2445,217.5,140.9,2412,86.0
14711.1,2537,217.3,140.9,2462,123.3
14836.3,2391,217.4,140.9,2318,85.7
62897.7,11853,423.3,159.6,11091,723.6
20041.6,5258,323.7,181.3,4687,457.5
29697.1,6740,323.9,180.6,6215,439.8
14526.0,2522,217.4,140.9,2416,123.8
14769.9,2319,217.5,140.9,2275,81.4
14728.5,2507,217.4,140.9,2463,124.0
14797.1,2339,217.5,140.9,2339,82.1
13481.1,3413,217.4,151.1,2502,123.9
14857.4,2372,217.5,140.9,2268,87.0
14752.7,2600,217.5,141.0,2495,124.0
15068.3,2563,217.4,140.9,2493,121.6
14869.2,2703,217.4,140.9,2660,84.5
89172.7,19075,423.3,113.0,16951,764.2
56302.7,11025,423.0,181.3,10282,658.1
12256.6,1874,191.4,144.7,1600,29.0
12499.7,2393,191.2,144.6,2136,74.2
12272.2,1818,191.3,144.6,1596,31.0
12267.2,1826,191.3,144.6,1586,31.6
109445.0,28756,359.8,95.7,20646,1246.8
32187.5,6575,231.0,122.9,5593,245.8
15961.1,2571,149.8,116.0,2208,87.3
31203.4,5221,231.0,122.8,4783,168.9
12267.8,2125,191.2,144.6,1862,74.1
12236.3,1968,191.2,144.6,1679,74.2
12278.3,1880,191.3,144.6,1583,31.4
15288.7,2329,199.0,144.6,2246,93.5
12277.5,1714,191.5,144.6,1509,29.1
12244.1,1915,191.2,144.6,1747,74.2
12317.1,1924,191.2,144.6,1645,31.2
12276.5,2039,191.2,144.6,1890,74.3
12259.3,1758,191.2,144.7,1547,31.2
145174.0,26980,191.2,103.0,22394,611.4
52545.1,10172,321.5,99.9,9334,531.2
15059.2,2082,147.4,115.9,1855,65.6
54259.7,8587,321.5,103.0,7907,484.3
15351.8,2978,211.7,140.9,2753,151.5
12525.2,2285,191.3,144.6,2005,32.6
15369.9,2952,211.7,140.9,2809,151.2
15291.2,2893,211.7,140.9,2715,151.4
12236.9,1947,191.3,144.6,1772,31.2
15378.7,6147,211.7,140.9,3035,151.7
15394.1,3615,217.5,140.9,2869,169.0
12247.7,2100,191.3,144.6,1759,29.4
55755.1,9890,246.4,137.5,9710,449.5
22688.2,4680,290.1,139.0,4408,230.0
13709.9,3711,310.2,168.3,3311,318.7
22658.5,4430,149.9,109.0,4089,88.3
138214.0,30710,310.2,140.7,26028,1326.6
49594.6,8495,191.3,103.1,7592,220.8
51058.5,7075,117.0,102.8,6937,237.5
66956.2,12368,424.2,181.0,11503,1015.5
18745.0,10211,191.5,140.9,2910,107.3
12347.2,2004,191.7,144.6,1966,32.0
139109.0,26376,231.0,102.7,23726,695.1
12238.7,1731,191.4,144.6,1564,28.6
12277.7,1892,191.3,144.6,1816,74.4
12298.7,1710,191.4,144.6,1568,29.1
12265.7,1903,191.3,144.6,1857,74.2
12283.9,1851,191.3,144.6,1658,29.8
43508.0,8479,191.3,125.3,6003,228.6
12280.3,1977,191.3,144.6,1859,74.0
12289.5,1813,191.2,144.6,1689,31.6
12261.6,2114,191.2,144.6,1927,74.3
12267.3,1821,191.3,144.6,1708,31.2
12281.8,1911,191.3,144.6,1861,74.0
12267.6,1840,191.2,144.6,1636,31.5
12317.0,2427,191.3,144.6,1927,74.4
12240.1,1744,191.4,144.6,1567,31.1
12497.4,2130,191.3,144.6,2037,75.0
12335.5,1831,191.2,144.6,1735,31.6
12261.1,1902,191.2,144.6,1827,74.4
12246.3,1757,191.3,144.6,1549,30.7
12296.8,2031,191.6,144.6,1916,74.7
12311.1,1761,191.2,144.6,1619,29.4
167358.0,34157,891.0,109.0,29394,2215.3
99669.0,18312,268.0,106.0,15656,841.7
19913.0,4271,191.3,140.9,3143,112.8
12254.0,1723,191.4,144.6,1548,30.5
12274.9,1823,191.2,144.6,1732,74.2
12264.8,1645,191.2,144.6,1553,31.1
92474.7,18825,392.0,139.0,16245,992.0
17502.6,3134,199.0,144.6,3028,117.0
12231.7,1801,191.2,144.6,1659,31.3
12262.6,2001,191.3,144.6,1914,74.3
12316.6,1738,191.2,144.6,1704,31.9
12264.1,2070,191.3,144.6,1974,74.4
12241.7,1659,191.3,144.6,1544,31.1
51800.8,8377,323.0,181.0,7729,652.7
12278.4,2028,191.3,144.6,1880,74.4
12270.0,1692,192.1,144.6,1619,31.2
12293.6,1793,191.1,144.6,1668,74.5
65186.2,11368,425.1,181.0,10739,982.0
79579.6,16465,422.8,181.0,13723,1482.8
12291.7,2199,191.3,144.6,1993,74.3
11109.3,1861,191.3,144.3,1765,69.3
11051.4,1702,191.2,144.3,1448,22.8
11099.9,1711,191.3,144.3,1613,69.3
11137.8,1729,191.5,144.3,1525,24.6
42137.6,7830,199.0,125.3,7037,235.1
12252.8,1750,191.2,144.6,1572,31.2
12257.9,1949,191.3,144.6,1887,74.5
12347.2,1940,191.3,144.6,1610,31.6
12270.0,1896,191.2,144.6,1860,74.4
12313.3,1789,191.2,144.6,1608,29.8
12273.6,1872,191.2,144.6,1834,74.3
12791.4,3301,197.7,144.7,2051,98.1
12258.1,1648,191.3,144.6,1514,31.1
12278.3,2031,191.2,144.6,2012,74.3
12254.4,2008,191.5,144.6,1687,29.3
12265.9,1963,191.2,144.6,1826,74.4
12326.1,1679,191.3,144.6,1558,31.2
12263.2,1852,191.2,144.6,1735,74.2
12264.6,1881,191.2,144.6,1639,29.0
82572.4,19917,270.9,140.9,15387,1128.7
12279.2,2208,191.2,144.7,1634,29.2
76265.8,14597,191.2,105.3,11231,406.1
12255.0,2015,191.3,144.6,1921,74.3
12249.9,1671,191.2,144.6,1564,31.9
131169.0,24306,191.4,103.0,19777,419.6
12247.7,1590,191.2,144.6,1480,28.7
12244.3,1655,191.3,144.6,1543,73.8
12253.1,1651,191.3,144.6,1488,31.2
12238.8,1778,191.3,144.7,1688,72.2
12259.9,1838,191.2,144.7,1642,31.2
16434.1,2058,203.1,144.6,2040,91.6
12283.4,1601,191.3,144.6,1507,29.8
12279.3,1885,191.3,144.6,1685,74.1
12242.8,1647,191.5,144.7,1435,28.8
12302.4,2136,191.4,144.6,2009,74.4
12340.7,1743,191.2,144.6,1591,31.6
20195.5,3427,312.0,140.9,2824,105.7
56114.2,10044,312.0,140.9,8295,742.6
12260.9,2733,202.8,180.2,1951,92.4
12269.4,1998,191.3,144.6,1851,74.3
12328.0,1741,191.3,144.6,1741,29.5
12261.3,1739,191.4,144.6,1649,74.4
12367.8,1654,191.2,144.6,1544,31.9
12266.7,2016,191.2,144.6,1895,73.9
12256.3,1775,191.3,144.6,1599,29.5
12494.4,2189,191.4,144.6,2039,74.6
12270.4,1717,191.2,144.6,1608,28.9
12273.5,1967,191.2,144.6,1865,74.2
12262.8,1804,191.2,144.6,1620,31.3
123248.0,35562,508.8,95.5,20791,1556.8
80984.0,13499,256.9,159.1,12120,725.3
12295.2,1867,191.3,144.6,1817,74.1
12332.5,1613,191.7,144.6,1537,29.5
